exposure.id	exposure.trait	exposure.sample_size	exposure.sex	outcome.id	outcome.sample_size	N_case	mr.pval	mr.b	mr.se
ieu-a-111	Waist-to-hip ratio	73137.0	Females	ieu-a-1129	106776.0	61282	0.142549863231339	-0.190135135135135	0.129664582296201
ieu-a-75	Waist-to-hip ratio	118003.0	Females	ieu-a-1129	106776.0	61282	0.00050606822082412	-0.358357142857143	0.103049517108837
ieu-a-81	Waist-to-hip ratio	116740.0	Females	ieu-a-1129	106776.0	61282	0.0323694771856814	-0.130147846106904	0.057296302677362
ieu-a-109	Waist-to-hip ratio	73137.0	Females	ieu-a-1129	106776.0	61282	0.000851309215661336	-0.339808985772157	0.101874956692683
ieu-a-111	Waist-to-hip ratio	73137.0	Females	ieu-a-1137	22068.0	4480	0.246743686254439	0.19410900849325	0.167581673673786
ieu-a-75	Waist-to-hip ratio	118003.0	Females	ieu-a-1137	22068.0	4480	0.848863561948003	0.0348213971531662	0.182723648815778
ieu-a-81	Waist-to-hip ratio	116740.0	Females	ieu-a-1137	22068.0	4480	0.280605312834793	0.158534873102861	0.146932964879286
ieu-a-109	Waist-to-hip ratio	73137.0	Females	ieu-a-1137	22068.0	4480	0.432170719415836	0.229333121972851	0.291964643752076
ieu-a-111	Waist-to-hip ratio	73137.0	Females	ieu-a-1134	21814.0	4226	0.113351474191526	0.479699640315349	0.302973204224324
ieu-a-75	Waist-to-hip ratio	118003.0	Females	ieu-a-1134	21814.0	4226	0.405523442752947	-0.160454338852694	0.192900799668896
ieu-a-81	Waist-to-hip ratio	116740.0	Females	ieu-a-1134	21814.0	4226	0.305335666672765	0.279310344827586	0.272482391673192
ieu-a-109	Waist-to-hip ratio	73137.0	Females	ieu-a-1134	21814.0	4226	0.985830233761936	-0.00595342852162703	0.335213645516612
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1137	22068.0	4480	0.388570195378708	-0.0835135493240189	0.096859509044773
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1134	21814.0	4226	0.97477905293001	0.00597410873405268	0.188964164456614
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ukb-a-519	337199.0	5510	0.5122091757935	-0.000711917384737251	0.00108483444601137
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ukb-a-55	337159.0	7480	0.558327693157704	-0.000748121953756717	0.00127658307174601
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1126	228951.0	122977	0.847465379516127	0.0275513982867237	0.143046724624511
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1130	89677.0	46785	0.766373524569006	-0.0181512059929696	0.0610901193975317
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1132	83691.0	38197	0.918841072817484	0.0198516838610407	0.19460285685097
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1133	69970.0	27078	0.47498211209823	0.180910415953836	0.252810439400799
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1135	55149.0	9655	0.610274069820355	-0.0378684909610774	0.0742082537480023
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1136	50225.0	7333	0.00227701193451479	-0.798485845100733	0.259067658285392
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1131	32498.0	14910	0.0405726333586195	-0.128620743665151	0.06246870863252
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1127	175475.0	69501	0.925078538284468	-0.0143333924604294	0.152232071094314
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1128	127442.0	21468	0.213535643298088	0.0857260135548809	0.0689170171324298
ukb-a-265	Whole body fat mass	330762.0	Males and Females	ieu-a-1129	106776.0	61282	0.440053459489854	-0.13235226371753	0.171109817733161
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1127	175475.0	69501	0.371829039470447	0.130583010650288	0.146044339274847
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1128	127442.0	21468	0.303294543405488	-0.0807063419043468	0.0784017955152029
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1129	106776.0	61282	0.00831414425141235	0.108306987685788	0.0407826365120371
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ukb-a-519	337199.0	5510	0.0869166106380947	-0.00227704931726503	0.00132690096160487
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ukb-a-55	337159.0	7480	0.133520944644027	0.0105869115602768	0.00704065833621669
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1126	228951.0	122977	0.760075175830459	0.0139457472600071	0.0456331919408482
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1137	22068.0	4480	0.0774011191210348	-0.333492668444612	0.188844054695625
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1134	21814.0	4226	0.426195921202722	-0.08576533867032	0.107640240183991
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1135	55149.0	9655	0.0032918957917585	-0.261732029965726	0.0884774305937971
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1136	50225.0	7333	0.000696657170642903	-0.342825363142364	0.100251064426773
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1131	32498.0	14910	0.0429639995078602	-0.177671534714812	0.0874799442236791
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1130	89677.0	46785	0.582227444829737	0.0388158309281459	0.0705570434537111
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1132	83691.0	38197	0.862899374728481	0.00795201667682783	0.0460117535436049
ukb-a-266	Whole body fat-free mass	331291.0	Males and Females	ieu-a-1133	69970.0	27078	0.763214811572571	-0.0145644967746093	0.0483449717620243
