exposure.id	exposure.trait	exposure.sample_size	exposure.sex	year	author	consortium	outcome.id	outcome.sample_size	N_case	mr.pval	mr.b	mr.se
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.5	-26.5910739510556	-26.5910739510556
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	9.76302076960414e-14	13.7951049873155	1.85316717827221
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.0501377502001831	-0.947239179873669	0.483584604017115
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.5	-18.261876582802	-18.261876582802
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.156422631421082	13.6066222790381	9.6010176084253
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.5	68.9115412514794	68.9115412514794
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.0681648802756707	-1.22428901282714	0.671242256636793
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.754575192127534	12.028593226189	38.4776645059196
ukb-a-178	Treatment/medication code: salmeterol product	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.284866878742131	33.4507555197736	31.2784615881389
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.0362100693662899	-18.2231611898833	8.70023099568386
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	2.24643198504039e-08	-7.3397314390227	1.31257302774902
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.5	-13.3514512790532	-13.3514512790532
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.0203715419066303	-19.516680507125	8.41441685671037
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.0718594060206286	-18.3015090455759	10.167460945166
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.5	-2.82475983705104	-2.82475983705104
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.0220973641008234	-12.7356608907704	5.56460695086685
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	4.01938230972614e-07	-3.32509915884164	0.656092059063865
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.0353968789056438	-13.9055254161277	6.60975368393848
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.075201348558527	-6.19211919155325	3.48021562340123
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	2.44034462591746e-07	0.214119175297941	0.0414780956898941
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.0263613322479238	0.198366818423276	0.0893203478999837
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2.03106093656221e-09	-11.7866571589115	1.96598182091108
ukb-a-167	Treatment/medication code: venlafaxine	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	3.34912823529329e-08	-22.3683530657898	4.05067418284414
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.000806274343575243	6.72838841251532	2.00809544097478
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.319157195171207	-1.61086256146712	1.61702127526452
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.440521544064588	-0.718342823224012	0.93132490258339
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.179123618902063	-1.58352451302089	1.1786927134816
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.990916489815755	0.0397682464355515	3.41472096102299
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.336082184703171	2.4302854481204	2.52645458375949
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	4.81674137994875e-10	5.28575621651353	0.849122709943213
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.823675030414622	-0.258372896683139	1.15955500315992
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.0191126454363813	3.19727440152091	1.36441690868417
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.937202420679068	0.0647533129297642	0.821883073749434
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.320014710022072	2.42936320018103	2.44297630721408
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.111767881082171	-0.0407155601997338	0.0238660233625195
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.251578451713944	3.2172881918063	2.65855203380591
ukb-a-122	Treatment/medication code: ventolin 100micrograms inhaler	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.306094158267179	-0.0309632278390114	0.0289641640412742
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.0535236486404593	-0.498941822760501	0.258429120300269
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.5	16.0239735292281	16.0239735292281
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.0461516392447477	-6.2117038479105	3.11519157987223
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	2.60355126297508e-21	20.8748222996474	2.20255767048427
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.5	-7.4223600330191	-7.4223600330191
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	6.41656308630471e-08	6.74172890880812	1.24690131186502
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.000719413244856445	-7.02018440233846	2.07570527949987
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.00132129266453125	-3.7120436413511	1.15592655196199
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	8.24060928045978e-05	-8.93559261749289	2.26947638041021
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.90913155931909	-0.257916914209472	2.25977257560844
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	6.83595914182555e-05	-25.8879295894056	6.5013617742393
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.117180012653808	-12.0742992762492	7.70673421129885
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.00033931313982708	-0.749457317436156	0.209154288170779
ukb-a-175	Treatment/medication code: xalatan 0.005% eye drops	337159.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.0748522542963604	-10.2790844576241	5.77032987716723
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.898058172156532	0.114137827822474	0.890903175852019
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.0277457230814276	-0.893507759682503	0.405980633304924
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.285154025164853	-0.641221944549772	0.599938490172165
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.10313460088657	-0.0454130114947393	0.027863420375954
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.583716076577224	-0.664296962117214	1.21229861611006
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.00126659067690365	-1.48727469220141	0.461393062447829
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.232952285336711	-1.24354872716619	1.04255608953324
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.0270729094114946	-1.10196378874406	0.498521264125011
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	3.48559385246429e-07	-0.898557849263929	0.176357295573964
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	6.25415005844088e-11	-1.09918382605321	0.168134323167783
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.350538421840264	-0.695038182233887	0.744514572517261
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.0252621650514591	-1.33822097377886	0.598122326874944
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.0872832776515046	-0.0411622746123621	0.0240728305130882
ukb-a-487	Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.0389216806137523	-1.49501803314069	0.723974787130638
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.981993775176458	-0.0256451436615157	1.13628078000856
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.13990649170586	1.56917878845304	1.0630289115297
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.000128332048919499	-0.527071282638829	0.137629541399228
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	1.37946436120896e-31	-1.86973751181486	0.159898401419847
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.932379867235225	0.0492260920130496	0.580147627819619
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	4.5554563410945e-06	-3.69403698769021	0.805804641214024
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	1.05928172744097e-29	0.0242680106637738	0.00214404705810935
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.170857246322781	0.0323256968104469	0.0236047978713101
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.922935816676639	0.06902151078141	0.713501707086367
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.62157059611469	-0.55460804364045	1.1235398026688
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.654237660796825	0.219327687590612	0.489698655925013
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.186638617904728	0.920159497014793	0.696779893800108
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.270314484744012	0.860450572967019	0.780568290172162
ukb-a-486	Types of physical activity in last 4 weeks: Light DIY (eg: pruning  watering the lawn)	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.0446995565159312	-0.62621840533657	0.311943966807253
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.452722386710376	1.12260339813899	1.49504209772619
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.804368732738506	0.980754230609503	3.95948927182403
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.767940307396255	0.577802244991534	1.95818616258202
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	8.975605798628e-05	8.53925783971945	2.18019761638407
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.0293711659941399	-5.80702495593013	2.66564544585051
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.486412435577338	1.03142303963317	1.48187391746921
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.00038210849167923	7.02966150540956	1.97899221681994
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.410803069748372	1.58911547020785	1.93209939402012
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.976672964822953	0.0364365016395444	1.24610691728985
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.0813215594223146	0.0762666703542389	0.0437542458176788
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.790539680082506	0.0152926859456064	0.0575757433135093
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.694973597483918	0.45255873750772	1.15414939086508
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.931691806653423	-2.75841456295018	30.6087773541103
ukb-a-483	Types of physical activity in last 4 weeks: None of the above	335599.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	4.22348904469471e-09	3.56437888519382	0.606682774188277
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.000393960769330076	-3.05029678607516	0.860669747812486
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.0112852421137639	-2.11757539191355	0.835750853316095
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.747482866841835	-0.540817142269629	1.67976410778467
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	0.242805718569138	-1.84987008435989	1.58378936308002
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	0.50081143767265	3.05506326213624	4.5380299180642
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.0414628470570873	-3.659030517827	1.79463511716819
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.435394328301595	-2.13943848067916	2.74289047697265
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	2.93275283801321e-44	-6.82764464380137	0.489261304090811
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	1.01360067989143e-08	-4.83803104523708	0.844563863496398
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.00570417815740684	-4.47944844691973	1.62045292111916
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	1.969110921272e-159	-3.81466673257111	0.141787815301172
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	6.99734021811339e-13	-4.22110362654487	0.587939436565988
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.0613232666019637	-0.04180668816824	0.0223426890908193
ukb-a-481	Types of transport used (excluding work): Cycle	335650.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.181865176109177	0.0287170960337286	0.0215103834273418
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.0	-0.057670440232475	0.000215343901666978
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1135	55149.0	9655	0.020460342287258	-1.99096357681437	0.858989530357256
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.0	-3.04315827052595	0.0241288738427886
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.000863561828739447	-2.22596713739676	0.668142687171416
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	1.07287985891258e-06	-2.54963299129559	0.522703859071629
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1130	89677.0	46785	1.07475737570078e-94	-2.22629976121692	0.107835396006453
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ukb-a-55	337159.0	7480	0.359898966340904	-0.0323066022668863	0.0352862577386562
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	0.0927173562972923	-1.90643988243917	1.13395232763811
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.5	-0.24990201210578	-0.24990201210578
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1137	22068.0	4480	0.721464003718911	-0.949862099994717	2.66438837367394
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1129	106776.0	61282	0.0266393332217927	-2.02003847612005	0.91125620421038
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1136	50225.0	7333	0.239597528106086	-2.21773194286357	1.88583712458283
ukb-a-479	Types of transport used (excluding work): Walk	335650.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.0446322701608957	-1.69789901616919	0.845523561425197
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1132	83691.0	38197	0.0643433759218735	0.0201378240811533	0.0107217047859794
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1127	175475.0	69501	0.245088064835697	0.0136735352677349	0.0116792381663499
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1133	69970.0	27078	0.172908969109833	0.0276782553779308	0.0203081146008321
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ukb-a-519	337199.0	5510	0.960084440959996	-1.54933482509952e-05	0.000308649864987777
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1135	55149.0	9655	0.172530890538438	-0.0713112194160023	0.0517778946702495
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1126	228951.0	122977	0.0485082802437455	0.0172831345278639	0.00862969754873258
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1134	21814.0	4226	0.873408833624378	-0.0145868292386842	0.0912617045842031
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1136	50225.0	7333	2.96691480713064e-07	0.125005401424334	0.0222575090536467
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1128	127442.0	21468	0.627444977551982	0.00899503024578914	0.0185339888034736
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1130	89677.0	46785	0.170215610881104	0.0308566185120103	0.0222599151369463
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ukb-a-55	337159.0	7480	0.99460533691112	2.62479890546976e-06	0.000387057858884639
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1129	106776.0	61282	0.483563252941461	0.0218361103957367	0.0310251326814499
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1131	32498.0	14910	0.751183342900366	-0.0124421536169106	0.0391083651129286
ieu-a-970	Ulcerative colitis	47745.0	Males and Females	2015	Liu		ieu-a-1137	22068.0	4480	0.0374608598068007	0.0924838583405384	0.0444483148733243
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1131	32498.0	14910	0.420381299817475	-0.441891421389022	0.548415747222471
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	0.342042488513087	-0.0818582597784682	0.0861541369798942
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1133	69970.0	27078	0.541249586764781	-0.168587471143553	0.275680921949142
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1132	83691.0	38197	0.457104296200924	-0.185367715702474	0.249276309198619
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	0.308132356217634	-0.448767436121988	0.439688805840813
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	2017	Neale	Neale Lab	ieu-a-1134	21814.0	4226	8.61788910004503e-07	-2.27114199621602	0.46153656403847
ukb-a-357	Underlying (primary) cause of death: ICD10: E85.4 Organ-limited amyloidosis	7637.0	Males and Females	2017	Neale	Neale Lab	ukb-a-519	337199.0	5510	0.733789937122963	-0.00829869193747745	0.0243833292690586
